tokenized,genre,length
"['pouic', 'pouic', 'possed', 'bel', 'fortun', 'hel', 'sa', 'femm', 'fait', 'mauv', 'plac', 'dan', 'concess', 'pétroli', 'san', 'valeur', 'loin', 'se', 'laiss', 'abattr', 'cherch', 'pigeon', 'qui', 'il', 'peut', 'refil', 'affair', 'just', 'appar', 'milliardair', 'tres', 'intéress', 'sa', 'fill']",comédie,34
"['bout', 'cont', 'il', 'était', 'fois', 'jeun', 'fill', 'qui', 'croi', 'grand', 'amour', 'sign', 'destin', 'femm', 'qui', 'rêv', 'être', 'comédien', 'désesper', 'y', 'arriv', 'jour', 'jeun', 'homm', 'qui', 'croi', 'son', 'talent', 'compositeur', 'mais', 'ne', 'croi', 'pas', 'beaucoup', 'lui', 'il', 'était', 'fois', 'petit', 'fill', 'qui', 'croi', 'il', 'était', 'fois', 'homm', 'qui', 'ne', 'croi', 'rien', 'jour', 'où', 'voi', 'lui', 'don', 'dat', 'sa', 'mort', 'que', 'son', 'corp', 'défend', 'il', 'se', 'mit', 'y', 'croir']",comédie,67
"['tout', 'deux', 'déçu', 'homm', 'décident', 'san', 'se', 'connaîtr', 'd', 'échang', 'leur', 'appart', 'va', 'débarqu', 'dan', 'demeur', 'rêv', 'tand', 'que', 'distingu', 'découvr', 'petit', 'maison', 'campagn', 'san', 'prétent', 'deux', 'femm', 'pensent', 'pass', 'paisibl', 'vacanc', 'loin', 'gent', 'masculin', 'mais', 'c', 'était', 'san', 'compt', 'arriv', 'frer', 'd', 'dan', 'vi', 'd', 'rencontr']",romance,47
"['moment', 'égar', 'deux', 'per', 'emmènent', 'leur', 'fill', 'agé', 'vingt', 'st', 'trop', 'deux', 'se', 'laiss', 'séduir', 'fill', 'son', 'meilleur', 'ami', 'oser', 't', 'il', 'lui', 'avou']",comédie,24
"['apres', 'mid', 'chien', 'gangster', 'début', 'braquent', 'banqu', 'se', 'retrouvent', 'cern', 'polic', 'médi', 'il', 'prennent', 'otag', 'emploi', 'banqu', 'début', 'alor', 'cauchemar', 'qui', 'va', 'dur', 'heur']",policier,24
"['deux', 'd', 'côt', 'jeun', 'directeur', 'est', 'charg', 'invest', 'chez', 'puiss', 'banqu', 'autr', 'est', 'noir', 'combinard', 'mais', 'fauch', 'tous', 'deux', 'vont', 'fair', 'objet', 'd', 'pari', 'insens', 'pass', 'entre', 'patron']",comédie,28
"['est', 'détermin', 'découvr', 'vérit', 'concern', 'meurtr', 'sa', 'soeur', 's', 'appui', 'son', 'journal', 'intim', 'elle', 'se', 'retrouv', 'vit', 'plong', 'dan', 'mond', 'sombr', 'sa', 'soeur', 'apprend', 'qu', 'petit', 'décis', 'peut', 'entraîn', 'conséquent', 'tragiqu']",policier,31
"['fenc', 'histoir', 'boulevers', 'famill', 'où', 'chacun', 'lutt', 'exist', 'être', 'fidel', 'se', 'rêv', 'dan', 'plein', 'évolu', 'aspir', 'deven', 'sportif', 'professionnel', 'mais', 'il', 'dû', 'renonc', 'se', 'résign', 'deven', 'emploi', 'municipal', 'fair', 'vivr', 'sa', 'femm', 'son', 'fil', 'son', 'rêv', 'déchu', 'continu', 'rong', 'intérieur', 'équilibr', 'fragil', 'sa', 'famill', 'va', 'être', 'mis', 'péril', 'choix', 'lourd', 'conséquent']",drame,51
"['apres', 'avoir', 'quitt', 'communaut', 'juiv', 'orthodox', 'court', 'argent', 'comm', 'foi', 'accept', 'contrecœur', 'assur', 'veil', 'funebr', 'membr', 'déced', 'ce', 'group', 'religi', 'dépouill', 'défunt', 'seul', 'compagn', 'il', 'se', 'retrouv', 'bientôt', 'confront', 'phénomen', 'plus', 'plus', 'inquiet']",horreur,33
"['destin', 'pris', 'entre', 'idéal', 'puret', 'son', 'imam', 'appel', 'vi']",drame,9
"['est', 'séducteur', 'qui', 'aucun', 'femm', 'ne', 'sembl', 'résist', 'aucun', 'mis', 'part', 'son', 'nouveau', 'chef', 'qui', 'sembl', 'désesper', 'indifférent', 'se', 'charm', 'mais', 'lorsqu', 'désespoir', 'caus', 'va', 'se', 'consol', 'aupres', 'd', 'décid', 'récuper']",romance,31
"['territoir', 'oubli', 'chez', 'ce', 'film', 'nous', 'entraîn', 'son', 'instrument', 'traditionnel', 'tel', 'mogongo', 'arc', 'bouch', 'harp', 'sacr', 'rencontr', 'sagess', 'peupl', 'traditionnel', 'cet', 'richess', 'traditionnel', 'dit', 'chaman', 'nous', 'rappel', 'que', 'nous', 'somm', 'être', 'joyeux', 'reli', 'natur', 'nous', 'suivon', 'étap', 'initi', 'enseign', 'auteur', 'chaman', 'renomm', 'mondial']",documentaire,43
"['angel', 'destin', 'incroi', 'd', 'jeun', 'fill', 'auss', 'bel', 'insoumis', 'qui', 'trouv', 'dan', 'son', 'amour', 'forc', 'combattr', 'injustic', 'tyrann', 'dan', 'siecl', 'proi', 'lutt', 'pouvoir', 'inégal', 'oppress']",historique,25
"['incept', 'est', 'voleur', 'expériment', 'meilleur', 'qui', 'soit', 'dan', 'art', 'périll', 'extract', 'sa', 'spécial', 'consist', 'appropri', 'secret', 'plus', 'précieux', 'individu', 'enfou', 'plus', 'profond', 'son', 'subconscient', 'pend', 'il', 'rêv', 'que', 'son', 'esprit', 'est', 'particuli', 'vulner', 'tres', 'recherch', 'se', 'talent', 'dan', 'univer', 'troubl', 'espionnag', 'industriel', 'est', 'auss', 'devenu', 'fugit', 'traqu', 'dan', 'mond', 'enti', 'qui', 'perdu', 'tout', 'ce', 'qui', 'lui', 'est', 'cher', 'mais', 'ultim', 'mission', 'pourr', 'lui', 'permettr', 'retrouv', 'sa', 'vi', 'avant', 'condit', 'il', 'puiss', 'accompl', 'impossibl', 'incept', 'lieu', 'subtilis', 'rêv', 'son', 'équip', 'doivent', 'fair', 'invers', 'implant', 'idé', 'dan', 'esprit', 'individu', 'il', 'y', 'parviennent', 'il', 'pourr', 'agir', 'crim', 'parf', 'pourt', 'auss', 'méthod', 'dou', 'soient', 'il', 'rien', 'aur', 'pu', 'prépar', 'se', 'partenair', 'ennem', 'redout', 'qui', 'sembl', 'avoir', 'systémat', 'coup', 'avanc', 'eux', 'ennem', 'dont', 'seul', 'aur', 'pu', 'soupçon', 'existent']",science fiction,123
"['malfrat', 'petit', 'envergur', 'est', 'jug', 'tort', 'meurtr', 'qu', 'il', 'n', 'pas', 'comm', 'celui', 'ci', 'est', 'condamn', 'vi', 'dan', 'prison', 'd', 'colon', 'français', 'bagn', 'mais', 'n', 'qu', 'seul', 'idé', 'têt', 's', 'évad', 'malheur', 'se', 'réguli', 'tentat', 'sont', 'toujour', 'rest', 'san', 'réussit', 'dev', 'son', 'acharn', 'dirig', 'envoient', 'prison', 'dan', 'prison', 'dont', 'jam', 'person', 'n', 'réuss', 's', 'échapp', 'épreuv', 'terribl', 'qui', 'découvr', 'enfer', 'environ', 'carcéral']",biopic,62
"['vu', 'obten', 'journal', 'cyniqu', 'ambiti', 'se', 'fait', 'pass', 'fou', 'intern', 'dan', 'asil', 'afin', 'enquêt', 'meurtr', 'mais', 'plus', 'il', 'se', 'rapproch', 'assassin', 'plus', 'sa', 'propr', 'fol', 'guet']",drame,26
"['professeur', 'littératur', 'accro', 'est', 'cibl', 'hord', 'gangster']",policier,7
"['vit', 'tranquill', 'entre', 'lyc', 'se', 'parent', 'son', 'arrier', 'grand', 'mer', 'lorsqu', 'sa', 'mer', 'apprend', 'existent', 'd', 'ancien', 'maîtress', 'son', 'mar', 'elle', 'décid', 'fair', 'break', 'mais', 'haut', 'se', 'ne', 'pens', 'qu', 'sa', 'premi', 'boum']",romance,33
"['men', 'bien', 'combat', 'survécu', 'guerr', 'qui', 'ont', 'ravag', 'mond', 'depuis', 'début', 'siecl', 'mafi', 'qui', 'regn', 'conf', 'mission', 'délicat', 'ce', 'mercenair', 'convoi', 'jusqu', 'mystéri', 'jeun', 'fill', 'prénomm', 'remettr', 'main', 'd', 'ordre', 'religi', 'tout', 'puiss']",science fiction,33
"['légend', 'cavali', 'san', 'têt', 'dan', 'bourgad', 'plusieur', 'cadavr', 'sont', 'success', 'retrouv', 'décap', 'têt', 'ont', 'disparu', 'habit', 'sont', 'persuad', 'que', 'ce', 'meurtr', 'sont', 'comm', 'étrang', 'furieux', 'cavali', 'dont', 'rumeur', 'prétend', 'qu', 'il', 'est', 'lui', 'mêm', 'san', 'têt', 'autor', 'new', 'yorkais', 'envoient', 'alor', 'leur', 'plus', 'fin', 'limi', 'éclairc', 'ce', 'myster', 'ne', 'croit', 'ni', 'légend', 'ni', 'vengeanc', 'post', 'mortem', 'mais', 'pein', 'arriv', 'il', 'succomb', 'charm', 'étrang', 'vénen', 'bel']",horreur,65
"['memory', 'origin', 'alien', 'cet', 'essai', 'filmiqu', 'nous', 'rével', 'origin', 'glac', 'peu', 'connu', 'chef', 'œuvr', 'cinématograph', 'qui', 'inspir', 'not', 'mytholog', 'grecqu', 'égyptien', 'band', 'dessin', 'altern', 'parasitolog', 'mais', 'auss', 'écrit', 'fantast', 'tableau', 'gen', 'symbiot', 'scénar', 'plasticien', 'concepteur', 'h', 'r', 'gig', 'bien', 'sûr', 'cinéast']",documentaire,41
"['est', 'histoir', 'pet', 'garçon', 'devenu', 'grand', 'san', 'savoir', 'fair', 'vélo', 'histoir', 'immens', 'malentendu', 'vécu', 'comm', 'malédict', 'imposteur', 'malgr', 'lui']",comédie,19
"['pass', 'son', 'enfanc', 'dan', 'orphelinat', 'entour', 'd', 'autr', 'enfant', 'qu', 'elle', 'aim', 'comm', 'se', 'frer', 'soeur', 'elle', 'retourn', 'lieux', 'son', 'mar', 'son', 'fil', 'sept', 'intent', 'restaur', 'vieil', 'maison', 'demeur', 'réveil', 'imagin', 'qui', 'commenc', 'se', 'livr', 'd', 'étrang', 'jeux', 'se', 'amis', 'se', 'laiss', 'alor', 'aspir', 'dan', 'univer', 'convaincu', 'qu', 'myster', 'longtemp', 'refoul', 'est', 'tapi', 'dan', 'orphelinat']",horreur,55
"['invisibl', 'man', 'est', 'coupl', 'brill', 'rich', 'scientif', 'ne', 'support', 'plus', 'son', 'comport', 'violent', 'tyrann', 'elle', 'prend', 'fuit', 'nuit', 'se', 'réfug', 'aupres', 'sa', 'sœur', 'leur', 'ami', 'd', 'enfanc', 'sa', 'fill', 'adolescent', 'mais', 'quand', 'homm', 'se', 'suicid', 'laiss', 'part', 'import', 'son', 'immens', 'fortun', 'cel', 'ci', 'commenc', 'se', 'demand', 's', 'il', 'est', 'réel', 'mort', 'tand', 'qu', 'ser', 'coïncident', 'inquiet', 'menac', 'vi', 'être', 'qu', 'elle', 'aim', 'cherch', 'désesper', 'prouv', 'qu', 'elle', 'est', 'traqu', 'homm', 'que', 'nul', 'ne', 'peut', 'voir', 'peu', 'peu', 'elle', 'sent', 'que', 'sa', 'raison', 'vacill']",horreur,83
"['reboot', 'retour', 'célebr']",horreur,3
"['c', 'est', 'éblou', 'histoir', 'vrai', 'tout', 'premi', 'cri', 'vi', 'celui', 'que', 'pouss', 'quand', 'naît', 'qui', 'scel', 'notr', 'venu', 'mond', 'naissanc', 'grand', 'écran', 'échel', 'planet', 'contrast', 'terr', 'contrast', 'peupl', 'contrast', 'cultur', 'plus', 'beau', 'plus', 'insolit', 'voyag', 'dan', 'intervall', 'h', 'destin', 'plusieur', 'personnag', 'se', 'crois', 'dan', 'moment', 'uniqu', 'universel', 'mis', 'mond', 'd', 'enfant', 'se', 'personnag', 'réel', 'ce', 'film', 'retrac', 'instant', 'magiqu', 'premi', 'balbuti', 'vi', 'explor', 'univer', 'naissanc', 'auss', 'vari', 'que', 'nous', 'somm', 'différent', 'prévu', 'continent', 'derni', 'zon', 'encor', 'sauvag', 'lieux', 'plus', 'urbanis', 'tournag', 'commenc', 'mi', 'mar', 'dur']",documentaire,85
"['est', 'assist', 'social', 'elle', 'pens', 'avoir', 'tout', 'vu', 'parm', 'situat', 'familial', 'pir', 'jusqu', 'ce', 'qu', 'elle', 'ait', 'entre', 'se', 'main', 'dossi', 'bien', 'mystéri', 'celui', 'd', 'enfant', 'assist', 'social', 'est', 'convaincu', 'que', 'est', 'maltrait', 'sa', 'famill', 'ce', 'qui', 'ser', 'vit', 'confirm', 'quand', 'parent', 'essai', 'tu', 'leur', 'uniqu', 'fill', 'parvient', 'arrach', 'jeun', 'fill', 'son', 'foi', 'décid', 'gard', 'elle', 'attend', 'bon', 'famill', 'd', 'accueil', 'mais', 'elle', 'ne', 'tard', 'pas', 'découvr', 'que', 'n', 'est', 'pas', 'si', 'innocent', 'qu', 'elle', 'pens', 'que', 'apparent', 'sont', 'plus', 'souvent', 'trompeux']",horreur,82
"['est', 'exempl', 'parf', 'réussit', 'social', 'part', 'rien', 'immigr', 'il', 'réalis', 'plus', 'fulgur', 'success', 'story', 'temp', 'modern', 'grâc', 'son', 'invent', 'eau', 'frétill', 'mais', 'plus', 'grand', 'consecr', 'est', 'ven', 'bar', 'mitsv', 'son', 'fil', 'qui', 'aur', 'lieu', 'dan', 'six', 'mois', 'il', 'invit', 'tout', 'mond', 'éven', 'national', 'anné', 'promet', 'jam', 'vu', 'époustoufl', 'trop', 'obsed', 'perspect', 'd', 'mettr', 'plein', 'vu', 'mond', 'enti', 'sa', 'fêt', 'agit', 'démesur', 'frôl', 'fol', 'san', 'voir', 'que', 'sa', 'femm', 'son', 'fil', 'sa', 'mer', 'tous', 'se', 'proch', 'se', 'désolidarisent', 'peu', 'peu', 'cet', 'éven', 'va', 'deven', 'lui', 'instant', 'vérit', 'son', 'rôl', 'per']",comédie,89
"['tu', 'point', 'quand', 'éclat', 'jeun', 'américain', 'est', 'retrouv', 'confront', 'dilemm', 'comm', 'import', 'lequel', 'se', 'compatriot', 'il', 'voul', 'serv', 'son', 'pay', 'mais', 'violenc', 'était', 'incompatibl', 'se', 'croyanc', 'se', 'princip', 'moral', 'il', 'oppos', 'ne', 'ser', 'ce', 'ten', 'arme', 'refus', 'aut', 'plus', 'tu', 'il', 'engag', 'tout', 'mêm', 'dan', 'infanter', 'comm', 'médecin', 'son', 'refus', 'inflech', 'se', 'convict', 'lui', 'valut', 'être', 'rud', 'men', 'se', 'camarad', 'sa', 'hiérarch', 'mais', 'est', 'armé', 'sa', 'seul', 'foi', 'il', 'est', 'entré', 'dan', 'enfer', 'guerr', 'deven', 'plus', 'grand', 'héros', 'lor', 'impren', 'falais', 'il', 'réuss', 'sauv', 'dizain', 'vi', 'seul', 'sous', 'feu', 'ennem', 'ramen', 'suret', 'champ', 'bataill', 'soldat', 'bless']",biopic,96
"['est', 'vendeur', 'numéro', 'concess', 'il', 'arriv', 'tourn', 'sa', 'vi', 'post', 'directeur', 'lui', 'est', 'ouvert', 'propos', 'sa', 'compagn', 'depuis', 'ferm', 'intent', 'épous', 'vi', 'est', 'bel', 'sauf', 'que', 'cet', 'vi', 'parfait', 's', 'est', 'construit', 'mensong', 's', 'appel', 'fait', 'ni', 'son', 'patron', 'ni', 'encor', 'moin', 'se', 'parent', 'ne', 'sont', 'cour', 'cet', 'fauss', 'ident', 'dan', 'dix', 'jour', 'début', 'ramadan', 'qui', 'pass', 'outr', 'tous', 'devr', 'cet', 'fois', 'assum', 'promess', 'fait', 'son', 'per', 'malad', 'fair', 'ramadan', 'sa', 'plac', 'italien', 'cel', 'ne', 'va', 'pas', 'être', 'simpl']",comédie,79
"['dix', 'dem', 'parent', 'disput', 'amis', 'premi', 'amour', 'rival', 'écol', 'autor', 'ce', 'quelqu', 'kilos', 'trop', 'aut', 'chos', 'qui', 'font', 'pet', 'mond', 'timid', 'il', 'parl', 'peu', 'mais', 'pens', 'énorm', 'forc', 'comm', 'se', 'parent', 'ne', 'prennent', 'pas', 'temp', 'lui', 'racont', 'réalit', 'il', 'imagin']",comédie,40
"['polic', 'fait', 'fac', 'ser', 'meurtr', 'mais', 'rival', 'intern', 'qui', 'minent', 'servic', 'endroit', 'épouvant', 'où', 'ont', 'été', 'retrouv', 'corp', 'terrain', 'vagu', 'compliquent', 'enquêt', 'dan', 'comt', 'voisin', 'inspecteur', 'heigh', 'travaillent', 'disparit', 'jeun', 'fill', 'pas', 'cadavr', 'aucun', 'pist', 'lorsqu', 'gamin', 'ru', 'que', 'pris', 'sous', 'son', 'ail', 'est', 'port', 'disparu', 'son', 'tour', 'deux', 'inspecteur', 'commencent', 'se', 'dir', 'que', 'solut', 'se', 'cach', 'peut', 'être', 'côt']",policier,60
"['franchis', 'initi', 'divorc', 'retourn', 'dan', 'maison', 'son', 'enfanc', 'fair', 'point', 'sa', 'vi', 'il', 'y', 'trouv', 'pantin', 'allur', 'malfais', 'ayant', 'appartenu', 'son', 'défunt', 'frer', 'cherch', 'se', 'fair', 'rapid', 'argent', 'il', 'décid', 'aller', 'vendr', 'encher', 'lor', 'convent', 'accompagn', 'sa', 'nouvel', 'petit', 'ami', 'ami', 'tous', 'inconscient', 'dang', 'qui', 'attend', 'enfer', 'se', 'déchaîn', 'fois', 'plac', 'forc', 'malef', 'fidel', 'troisiem', 'anim', 'tout', 'marionnet', 'présent', 'incit', 'tu', 'san', 'merc', 'tous', 'ceux', 'traver', 'leur', 'chemin']",horreur,68
"['rével', 'retourn', 'dan', 'petit', 'vill', 'où', 'anné', 'précédent', 'elle', 'retrouv', 'trac', 'son', 'per', 'célebr', 'acteur', 'elle', 'va', 'y', 'pass', 'sa', 'nouvel', 'famill', 'son', 'pet', 'ami', 'épous', 'son', 'défunt', 'per', 'félicit', 'avoir', 'gard', 'secret', 'ident', 'son', 'per', 'elle', 'ignor', 'que', 'rével', 'seul', 'person', 'son', 'ex', 'pet', 'ami', 'elle', 'reçoit', 'mystéri', 'messag', 'part', 'expéditeur', 'anonym', 'elle', 'accus', 'abord', 'puis', 'tent', 'découvr', 'qui', 'fait', 'chant']",romance,62
"['barth', 'descent', 'fleuv', 'film', 'sous', 'auspic', 'sonor', 'text', 'parcimoni', 'chois', 'dan', 'barth', 'est', 'film', 'qui', 'douceur', 'rythm', 'jou', 'raccord', 'entre', 'creux', 'langu', 'paysag', 'se', 'qui', 'y', 'surg', 'san', 'contrair', 'dan', 'raccord', 'parf', 'programm', 'aventur', 'solair', 'fait', 'vari', 'regard', 'sen']",documentaire,39
"['traver', 'ser', 'tableau', 'film', 'racont', 'péripl', 'dan', 'moyenâg', 'peintr', 'icôn', 'tout', 'just', 'sort', 'monaster', 'cet', 'artist', 'va', 'se', 'confront', 'beaut', 'mais', 'auss', 'violenc', 'mond']",biopic,24
"['lé', 'sont', 'deux', 'coupl', 'amis', 'longu', 'dat', 'mar', 'macho', 'copin', 'peu', 'grand', 'gueul', 'chacun', 'occup', 'sa', 'plac', 'dan', 'group', 'mais', 'harmon', 'vol', 'éclat', 'jour', 'où', 'entre', 'eux', 'leur', 'apprend', 'elle', 'écrit', 'roman', 'qui', 'devient', 'best', 'sel', 'loin', 'se', 'réjou', 'petit', 'jalous', 'grand', 'vacher', 'commencent', 'fus', 'humain', 'trop', 'humain', 'c', 'est', 'fac', 'succes', 'que', 'recon', 'se', 'vrais', 'amis', 'bonheur', 'fer', 'il', 'donc', 'malheur', 'autr']",comédie,63
"['san', 'arme', 'ni', 'hain', 'ni', 'violenc', 'avoir', 'conçu', 'organis', 'réuss', 'célebr', 'cass', 's', 'évad', 'bureau', 'jug', 'd', 'instruct', 'pend', 'anné', 'il', 'va', 'rest', 'insaisiss', 'résist', 'tout', 'tentat', 'polic', 'cour', 'sa', 'caval', 'fabul', 'il', 'multipl', 'rencontr', 'journal', 'fait', 'photos', 'form', 'pied', 'nez', 'facéti', 'public', 'franc', 'report', 'réuss', 'approch', 'pend', 'quelqu', 'jour', 'dan', 'vill', 'd', 'découvr', 'être', 'qui', 'n', 'rien', 'voir', 'grand', 'bandit', 'sort', 'géner', 'fauch', 'souffr', 'ne', 'pas', 'profit', 'davantag', 'sa', 'gloir', 'loos', 'grandios', 'd', 'humour', 'contradict', 'mais', 'qui', 'rest', 'traqu', 'polic', 'français']",biopic,82
"['premi', 'uniqu', 'femm', 'autrefois', 'capabl', 'dirig', 'royaum', 'main', 'fer', 'vit', 'désorm', 'paisibl', 'sa', 'retrait', 'impos', 'agé', 'plus', 'elle', 'est', 'rattrap', 'souvenir', 'épicer', 'familial', 'arriv', 'succes', 'échec', 'polit', 'sacrific', 'consent', 'trahison', 'sub', 'elle', 'exerc', 'pouvoir', 'soutien', 'const', 'son', 'mar', 'disparu', 'réuss', 'se', 'fair', 'respect', 'abol', 'tout', 'barri', 'li', 'son', 'sex', 'son', 'rang', 'entre', 'pass', 'présent', 'ce', 'parcour', 'intim', 'est', 'nouveau', 'combat', 'cet', 'femm', 'auss', 'bien', 'adul', 'que', 'détest']",historique,67
"['deux', 'sont', 'profond', 'amour', 'autr', 'yeux', 'tous', 'elle', 'ne', 'sont', 'que', 'simpl', 'voisin', 'viv', 'derni', 'étag', 'leur', 'immeubl', 'quotidien', 'elle', 'vont', 'viennent', 'entre', 'leur', 'deux', 'appart', 'partagent', 'leur', 'vi', 'ensembl', 'person', 'ne', 'connaît', 'vrai', 'pas', 'mêm', 'fill', 'attention', 'jour', 'où', 'éven', 'tragiqu', 'fait', 'tout', 'bascul']",romance,45
"['quand', 'il', 'se', 'retrouv', 'infect', 'sait', 'qu', 'il', 'heur', 'avant', 'se', 'transform', 'deux', 'jour', 'dur', 'lesquel', 'il', 'va', 'tent', 'trouv', 'person', 'confianc', 's', 'occup', 'son', 'beb']",horreur,26
"['dan', 'futur', 'proch', 'group', 'scientif', 'tent', 'concevoir', 'premi', 'ordin', 'dot', 'conscienc', 'capabl', 'réflech', 'mani', 'autonom', 'il', 'doivent', 'fair', 'fac', 'attaqu', 'terror', 'anti', 'technolog', 'qui', 'voient', 'dan', 'ce', 'projet', 'menac', 'espec', 'humain', 'lorsqu', 'scientif', 'têt', 'projet', 'est', 'assassin', 'sa', 'femm', 'se', 'sert', 'avanc', 'se', 'traval', 'transcend', 'esprit', 'son', 'mar', 'dan', 'premi', 'sup', 'ordin', 'histoir', 'pouv', 'désorm', 'contrôl', 'tous', 'réseau', 'li', 'internet', 'il', 'devient', 'ains', 'quas', 'omnipotent', 'mais', 'comment', 'arrêt', 'il', 'perd', 'ce', 'qui', 'lui', 'rest', 'human']",science fiction,75
"['high', 'ris', 'quêt', 'anonymat', 'emménag', 'pres', 'dan', 'nouvel', 'appart', 'tour', 'pein', 'achev', 'mais', 'il', 'va', 'vit', 'découvr', 'que', 'se', 'voisin', 'obsed', 'étrang', 'rival', 'ont', 'pas', 'intent', 'laiss', 'paix', 'bientôt', 'il', 'se', 'prend', 'leur', 'jeu', 'alor', 'il', 'se', 'démen', 'fair', 'respect', 'sa', 'posit', 'social', 'se', 'bon', 'mani', 'sa', 'sant', 'mental', 'commencent', 'se', 'détérior', 'mêm', 'temp', 'que', 'immeubl', 'éclairag', 'ascenseur', 'ne', 'fonctionnent', 'plus', 'mais', 'fêt', 'continu', 'alcool', 'est', 'devenu', 'premi', 'monnai', 'échang', 'sex', 'panac', 'ce', 'est', 'que', 'bien', 'plus', 'tard', 'que', 'assis', 'son', 'balcon', 'train', 'fair', 'rôt', 'chien', 'architect', 'étag', 'se', 'sent', 'enfin', 'chez', 'lui']",science fiction,93
"['histoir', 'd', 'jeun', 'chercheur', 'qui', 'se', 'voit', 'confi', 'group', 'malad', 'chroniqu', 'atteint', 'troubl', 'psychiqu', 'profond', 'derni', 'rescap', 'd', 'epidem', 'd', 'encephalit', 'il', 'va', 'peu', 'peu', 'ramen', 'vi', 'grac', 'nouveau', 'remed', 's', 'occup', 'plus', 'particulier', 'd', 'entre', 'eux']",biopic,37
"['rêv', 'deven', 'champion', 'box', 'soir', 'dan', 'bar', 'sa', 'vi', 'bascul', 'fusillad', 'éclat', 'se', 'retrouv', 'tort', 'accus', 'd', 'tripl', 'meurtr', 'condamn', 'perpétu', 'il', 'décid', 'canalis', 'sa', 'frustrat', 'son', 'désespoir', 'entrepren', 'fair', 'connaîtr', 'depuis', 'sa', 'cellul', 'son', 'histoir', 'mond', 'malgr', 'publiqu', 'son', 'autobiograph', 'rest', 'derri', 'barreau', 'anné', 'plus', 'tard', 'adolescent', 'noir', 'convaincu', 'innoncent', 'correspond', 'lui', 'met', 'plac', 'campagn', 'vis', 'lui', 'rendr', 'sa', 'libert']",biopic,61
"['gât', 'film', 'fait', 'part', 'caprici', 'fêtard', 'trois', 'enfant', 'homm', 'd', 'affair', 'ne', 'font', 'rien', 'leur', 'vi', 'part', 'dépens', 'argent', 'que', 'leur', 'per', 'dur', 'gagn', 'leur', 'comport', 'celui', 'ci', 'leur', 'fait', 'croir', 'il', 'sont', 'total', 'ruin', 'forc', 'ains', 'fair', 'impens', 'travaill']",comédie,40
"['depuis', 'déjà', 'longtemp', 'erre', 'san', 'but', 'surv', 'se', 'prostitu', 'lorsqu', 'soir', 'moral', 'plus', 'bas', 'elle', 'rencontr', 'dan', 'bar', 'jeun', 'c', 'est', 'coup', 'foudr', 'proteg', 'leur', 'amour', 'leur', 'permettr', 'subsist', 'continu', 'se', 'vendr', 'jusqu', 'cet', 'nuit', 'où', 'agress', 'se', 'client', 'elle', 'tu', 'ce', 'premi', 'crim', 'marqu', 'déclench', 'd', 'terribl', 'engrenag']",biopic,49
